id,station_id,station_name,direction,beeline_dis,actual_dis,line_no,sort,lng,lat,create_time,update_time
141976,7957,双龙苑,b'\x00',578,578,9018,10,109.442444,24.308083,2020/12/12 3:00,2020/12/12 3:00
141977,7958,国信凤起新都西,b'\x00',819,819,9018,11,109.448722,24.312722,2020/12/12 3:00,2020/12/12 3:00
141978,7959,国信凤起新都东,b'\x00',488,488,9018,12,109.453444,24.313583,2020/12/12 3:00,2020/12/12 3:00
141979,7960,静兰桥西,b'\x00',681,681,9018,13,109.460139,24.313139,2020/12/12 3:00,2020/12/12 3:00
141980,7961,静兰桥东,b'\x00',1295,1295,9018,14,109.471222,24.307361,2020/12/12 3:00,2020/12/12 3:00
141981,7962,古亭大道南,b'\x00',779,779,9018,15,109.478583,24.309361,2020/12/12 3:00,2020/12/12 3:00
141982,7963,香港新城,b'\x00',446,446,9018,16,109.480667,24.312889,2020/12/12 3:00,2020/12/12 3:00
141983,7964,长安路口,b'\x00',498,498,9018,17,109.483,24.316833,2020/12/12 3:00,2020/12/12 3:00
141984,7965,古亭山公交站,b'\x00',1104,1104,9018,18,109.488083,24.325611,2020/12/12 3:00,2020/12/12 3:00
141985,7966,古亭山公交站,b'\x00',140,140,9018,19,109.488528,24.326806,2020/12/12 3:00,2020/12/12 3:00
141986,7967,长安路口,b'\x00',1085,1085,9018,20,109.483444,24.318222,2020/12/12 3:00,2020/12/12 3:00
141987,7968,香港新城,b'\x00',505,505,9018,21,109.481139,24.314194,2020/12/12 3:00,2020/12/12 3:00
141988,7969,古亭大道南,b'\x00',418,418,9018,22,109.479222,24.310861,2020/12/12 3:00,2020/12/12 3:00
141989,7970,静兰桥东,b'\x00',812,812,9018,23,109.472528,24.306861,2020/12/12 3:00,2020/12/12 3:00
141990,7971,静兰桥西,b'\x00',1423,1423,9018,24,109.460333,24.313194,2020/12/12 3:00,2020/12/12 3:00
141991,7972,国信凤起新都东,b'\x00',535,535,9018,25,109.455083,24.313694,2020/12/12 3:00,2020/12/12 3:00
141992,7973,国信凤起新都西,b'\x00',448,448,9018,26,109.450667,24.313639,2020/12/12 3:00,2020/12/12 3:00
141993,7974,双龙苑,b'\x00',962,962,9018,27,109.442944,24.308611,2020/12/12 3:00,2020/12/12 3:00
141994,7975,特种汽车厂,b'\x00',356,356,9018,28,109.4405,24.306306,2020/12/12 3:00,2020/12/12 3:00
141995,7976,屏山大道东,b'\x00',696,696,9018,29,109.433778,24.305028,2020/12/12 3:00,2020/12/12 3:00
141996,7977,柳汽公司,b'\x00',969,969,9018,30,109.424361,24.306528,2020/12/12 3:00,2020/12/12 3:00
141997,7978,大润发,b'\x00',628,628,9018,31,109.418194,24.305972,2020/12/12 3:00,2020/12/12 3:00
141998,31614,河东经济区公交站,b'\x00',0,0,571,1,109.424306,24.384472,2020/12/12 3:00,2020/12/12 3:00
141999,31615,前茅中学,b'\x00',442,442,571,2,109.424528,24.3805,2020/12/12 3:00,2020/12/12 3:00
142000,31616,中医院东院北门,b'\x00',1103,1103,571,3,109.435389,24.379833,2020/12/12 3:00,2020/12/12 3:00
142001,31617,上茅洲路中,b'\x00',615,615,571,4,109.429389,24.380667,2020/12/12 3:00,2020/12/12 3:00
142002,31618,河东经济区彰泰城西门,b'\x00',940,940,571,5,109.426917,24.372528,2020/12/12 3:00,2020/12/12 3:00
142003,31619,城中区政府,b'\x00',429,429,571,6,109.426972,24.368667,2020/12/12 3:00,2020/12/12 3:00
142004,31620,河东大桥东,b'\x00',595,595,571,7,109.426472,24.363333,2020/12/12 3:00,2020/12/12 3:00
142005,31621,白沙胜利路口,b'\x00',1423,1423,571,8,109.412444,24.362889,2020/12/12 3:00,2020/12/12 3:00
142006,31622,白沙长风路口二运白沙,b'\x00',439,439,571,9,109.411278,24.359083,2020/12/12 3:00,2020/12/12 3:00
142007,31623,白沙村四队,b'\x00',293,293,571,10,109.410917,24.356472,2020/12/12 3:00,2020/12/12 3:00
142008,31624,滨江小学锦绣社区医院,b'\x00',387,387,571,11,109.410333,24.353028,2020/12/12 3:00,2020/12/12 3:00
142009,31625,锦绣路西,b'\x00',696,696,571,12,109.4085,24.347,2020/12/12 3:00,2020/12/12 3:00
142010,31626,欧雅城市广场,b'\x00',518,518,571,13,109.405194,24.343444,2020/12/12 3:00,2020/12/12 3:00
