run_id,line_no,vehicle_no,driver_no,plan_run_time,plan_reach_time,real_run_time,real_reach_time
18745207,241,2244,6157,1602247800.0,1602252300.0,1602247814.0,1602252122.0
18745209,241,2244,6157,1602252900.0,1602257400.0,1602252928.0,1602256729.0
18739989,241,2245,8425,1602197400.0,1602201900.0,1602197358.0,1602201702.0
18741135,241,2245,8425,1602203280.0,1602207780.0,1602203237.0,1602207709.0
18741854,241,2245,8425,1602208620.0,1602213120.0,1602208656.0,1602213063.0
18742474,241,2245,8425,1602214560.0,1602219060.0,1602214518.0,1602218962.0
18743094,241,2245,6460,1602220080.0,1602224580.0,1602220059.0,1602224705.0
18743846,241,2245,6460,1602226140.0,1602230640.0,1602226114.0,1602230693.0
18744552,241,2245,6460,1602232200.0,1602236700.0,1602232201.0,1602237236.0
18745070,241,2245,6460,1602238200.0,1602242700.0,1602238219.0,1602243515.0
18745123,241,2245,6460,1602245400.0,1602249900.0,1602245394.0,1602250228.0
18739990,241,2246,8612,1602200400.0,1602204840.0,1602200612.0,1602205870.0
18741616,241,2246,8612,1602206220.0,1602210720.0,1602206155.0,1602210647.0
18742174,241,2246,8612,1602212940.0,1602217440.0,1602212908.0,1602217439.0
18742960,241,2246,8612,1602218340.0,1602222840.0,1602218388.0,1602222746.0
18743543,241,2246,8330,1602224520.0,1602229020.0,1602224554.0,1602229256.0
18744365,241,2246,8330,1602230280.0,1602234780.0,1602230310.0,1602235544.0
18745045,241,2246,8330,1602236040.0,1602240540.0,1602236082.0,1602242354.0
18745113,241,2246,8330,1602243000.0,1602247500.0,1602243213.0,1602248110.0
18745141,241,2246,8330,1602248400.0,1602252900.0,1602248357.0,1602252551.0
18745149,241,2246,8330,1602253800.0,1602258300.0,1602253809.0,1602257656.0
18739994,241,2248,7001,1602201600.0,1602206100.0,1602201674.0,1602208164.0
18741919,241,2248,7001,1602209160.0,1602213660.0,1602209137.0,1602213869.0
18742613,241,2248,7001,1602215100.0,1602219600.0,1602215050.0,1602219754.0
18743172,241,2248,7001,1602220680.0,1602225180.0,1602220625.0,1602225045.0
18743924,241,2248,6328,1602226680.0,1602231180.0,1602226685.0,1602231535.0
18744633,241,2248,6328,1602233160.0,1602237660.0,1602233173.0,1602237909.0
18745078,241,2248,6328,1602240000.0,1602244440.0,1602240076.0,1602244883.0
18745133,241,2248,6328,1602246600.0,1602251100.0,1602246713.0,1602250901.0
18745146,241,2248,6328,1602251280.0,1602255780.0,1602251263.0,1602255387.0
18739995,241,2249,5113,1602199800.0,1602204300.0,1602199727.0,1602204778.0
18741477,241,2249,5113,1602205740.0,1602210240.0,1602205693.0,1602210511.0
18742166,241,2249,5113,1602212400.0,1602216900.0,1602212339.0,1602216956.0
18742914,241,2249,5113,1602217800.0,1602222300.0,1602217719.0,1602222218.0
18743485,241,2249,2673,1602223980.0,1602228480.0,1602224101.0,1602228893.0
18744332,241,2249,2673,1602229680.0,1602234180.0,1602229643.0,1602234206.0
18744912,241,2249,2673,1602235560.0,1602240060.0,1602235549.0,1602240835.0
18745112,241,2249,2673,1602241800.0,1602246300.0,1602241857.0,1602246341.0
18745136,241,2249,2673,1602247200.0,1602251700.0,1602247176.0,1602251402.0
18745148,241,2249,2673,1602252000.0,1602256500.0,1602251978.0,1602255995.0
18739971,191,2250,7552,1602198840.0,1602203880.0,1602198768.0,1602204789.0
18741479,191,2250,7552,1602206280.0,1602211380.0,1602206213.0,1602211323.0
18742249,191,2250,7552,1602212460.0,1602217560.0,1602212439.0,1602217592.0
18742971,191,2250,7552,1602218580.0,1602223680.0,1602218500.0,1602223311.0
18743793,191,2250,7816,1602225540.0,1602230640.0,1602225531.0,1602231235.0
18744612,191,2250,7816,1602232380.0,1602237480.0,1602232296.0,1602238079.0
18745422,191,2250,7816,1602238860.0,1602243960.0,1602238786.0,1602244847.0
18745624,191,2250,7816,1602249600.0,1602254640.0,1602249513.0,1602254482.0
18743646,191,2250,7552,1602225540.0,1602230640.0,1602224940.0,1602231239.0
18739972,191,2251,8364,1602199260.0,1602204300.0,1602199215.0,1602204960.0
18741508,191,2251,8364,1602206640.0,1602211740.0,1602206568.0,1602211929.0
18742313,191,2251,8364,1602212820.0,1602217920.0,1602212765.0,1602218166.0
18743016,191,2251,8364,1602218940.0,1602224040.0,1602218868.0,1602224436.0
18743802,191,2251,8364,1602225900.0,1602231000.0,1602225833.0,1602231688.0
18744666,191,2251,8011,1602232680.0,1602237780.0,1602232600.0,1602238251.0
18745455,191,2251,8011,1602239280.0,1602244380.0,1602239207.0,1602245004.0
18745625,191,2251,8011,1602250200.0,1602255240.0,1602250147.0,1602254830.0
18739981,191,2252,8494,1602198000.0,1602203100.0,1602197998.0,1602203877.0
18741365,191,2252,8494,1602205560.0,1602210660.0,1602205514.0,1602210798.0
18742208,191,2252,8494,1602211740.0,1602216840.0,1602211723.0,1602216577.0
18742868,191,2252,8494,1602217860.0,1602222960.0,1602217854.0,1602222750.0
18743544,191,2252,5930,1602224820.0,1602229920.0,1602224766.0,1602230700.0
18744558,191,2252,5930,1602231780.0,1602236880.0,1602231755.0,1602237688.0
18745387,191,2252,5930,1602238020.0,1602243120.0,1602237986.0,1602244640.0
18745621,191,2252,5930,1602248520.0,1602253620.0,1602248468.0,1602253231.0
18739978,191,2253,7818,1602196920.0,1602201960.0,1602196826.0,1602202068.0
18741164,191,2253,7818,1602204120.0,1602209220.0,1602204037.0,1602210289.0
18742145,191,2253,7818,1602210600.0,1602215700.0,1602210529.0,1602215974.0
18742796,191,2253,8610,1602217140.0,1602222240.0,1602217099.0,1602222645.0
18743530,191,2253,8610,1602224100.0,1602229200.0,1602224074.0,1602229776.0
18744415,191,2253,8610,1602230580.0,1602235680.0,1602230526.0,1602236092.0
18745212,191,2253,8610,1602236700.0,1602241800.0,1602236605.0,1602242924.0
18745617,191,2253,8610,1602245040.0,1602250080.0,1602244989.0,1602250242.0
18739976,191,2254,8130,1602200100.0,1602205140.0,1602200044.0,1602205671.0
18741592,191,2254,8130,1602207360.0,1602212460.0,1602207280.0,1602212680.0
18742412,191,2254,8130,1602213900.0,1602219000.0,1602213820.0,1602219429.0
18743142,191,2254,8130,1602220380.0,1602225480.0,1602220302.0,1602225539.0
18743991,191,2254,7121,1602226980.0,1602232080.0,1602226908.0,1602232581.0
18744738,191,2254,7121,1602233580.0,1602238680.0,1602233507.0,1602239636.0
18745581,191,2254,7121,1602240720.0,1602245820.0,1602240643.0,1602246218.0
18745611,191,2254,7121,1602247080.0,1602252120.0,1602246993.0,1602251938.0
18745630,191,2254,7121,1602252600.0,1602257700.0,1602252566.0,1602256949.0
18739977,191,2255,8326,1602196560.0,1602201660.0,1602196501.0,1602201527.0
18741121,191,2255,8326,1602203640.0,1602208740.0,1602203582.0,1602209014.0
18742000,191,2255,8326,1602210240.0,1602215340.0,1602210163.0,1602215258.0
18742733,191,2255,8326,1602216420.0,1602221520.0,1602216331.0,1602221284.0
18743404,191,2255,8613,1602223380.0,1602228480.0,1602223325.0,1602229085.0
18744352,191,2255,8613,1602229860.0,1602234960.0,1602229789.0,1602235604.0
18745165,191,2255,8613,1602236100.0,1602241200.0,1602236020.0,1602242766.0
18745596,191,2255,8613,1602244560.0,1602249660.0,1602244486.0,1602249349.0
18740014,261,2256,6696,1602199500.0,1602204900.0,1602199445.0,1602205565.0
18741579,261,2256,6696,1602206700.0,1602212100.0,1602206795.0,1602212645.0
18742410,261,2256,6696,1602213600.0,1602219000.0,1602213556.0,1602219642.0
18743158,261,2256,6696,1602219960.0,1602225360.0,1602219824.0,1602225500.0
18743975,261,2256,6012,1602226320.0,1602231720.0,1602226355.0,1602231580.0
18744654,371,2256,6012,1602234300.0,1602239100.0,1602234303.0,1602236325.0
18744791,371,2256,6012,1602237000.0,1602238800.0,1602236981.0,1602239185.0
18745541,261,2256,6012,1602243360.0,1602248760.0,1602243341.0,1602248137.0
18745599,261,2256,6012,1602250200.0,1602255600.0,1602250178.0,1602254791.0
18739973,191,2257,7819,1602199680.0,1602204720.0,1602199607.0,1602205664.0
18741591,191,2257,7819,1602207000.0,1602212100.0,1602206896.0,1602211938.0
18742314,191,2257,7819,1602213180.0,1602218280.0,1602213122.0,1602218664.0
18743074,191,2257,7819,1602219420.0,1602224520.0,1602219397.0,1602225147.0
18743938,191,2257,6821,1602226260.0,1602231360.0,1602226197.0,1602231693.0
18744668,191,2257,6821,1602232980.0,1602238080.0,1602232932.0,1602238802.0
18745501,191,2257,6821,1602239760.0,1602244860.0,1602239708.0,1602245018.0
18745627,191,2257,6821,1602250800.0,1602255900.0,1602250806.0,1602255342.0
18739963,191,2258,6780,1602194400.0,1602199500.0,1602194350.0,1602198641.0
18740749,191,2258,6780,1602198900.0,1602204000.0,1602199099.0,1602202062.0
18741181,191,2258,6780,1602201600.0,1602206700.0,1602201600.0,1602208055.0
18741903,191,2258,6780,1602209160.0,1602214260.0,1602209102.0,1602214438.0
18742502,191,2258,6780,1602215400.0,1602220501.0,1602215400.0,1602222660.0
18743186,191,2258,6780,1602220800.0,1602225901.0,1602220680.0,1602229206.0
18744526,191,2258,1047,1602231180.0,1602236280.0,1602231118.0,1602236584.0
18745259,191,2258,1047,1602237300.0,1602242400.0,1602237248.0,1602243658.0
18739982,191,2259,8336,1602198420.0,1602203460.0,1602198357.0,1602203928.0
18741368,191,2259,8336,1602205920.0,1602211020.0,1602205840.0,1602211265.0
18742241,191,2259,8336,1602212100.0,1602217200.0,1602212028.0,1602217474.0
18742963,191,2259,8336,1602218220.0,1602223320.0,1602218185.0,1602223162.0
18743600,191,2259,8417,1602225180.0,1602230280.0,1602225137.0,1602230710.0
18744563,191,2259,8417,1602232080.0,1602237180.0,1602232060.0,1602238022.0
18745417,191,2259,8417,1602238440.0,1602243540.0,1602238493.0,1602244385.0
18745623,191,2259,8417,1602249000.0,1602254040.0,1602248966.0,1602253673.0
18740566,251,2260,2611,1602196800.0,1602201000.0,1602196751.0,1602200668.0
18741035,251,2260,2611,1602202080.0,1602206280.0,1602202024.0,1602206512.0
18741697,251,2260,2611,1602208500.0,1602212700.0,1602208516.0,1602213045.0
18742473,251,2260,2611,1602213720.0,1602217920.0,1602213686.0,1602218224.0
18743023,251,2260,2611,1602218700.0,1602222900.0,1602218642.0,1602223074.0
18743583,251,2260,8579,1602223920.0,1602228120.0,1602223874.0,1602228257.0
18744027,251,2260,8579,1602229320.0,1602233520.0,1602229255.0,1602234100.0
18744898,251,2260,8579,1602234900.0,1602239100.0,1602234831.0,1602239550.0
18745588,251,2260,8579,1602240480.0,1602244680.0,1602240413.0,1602244823.0
18746183,251,2260,8579,1602246120.0,1602250320.0,1602246046.0,1602250666.0
18746213,251,2260,8579,1602251280.0,1602255480.0,1602251226.0,1602255091.0
18740567,251,2261,8389,1602200520.0,1602204720.0,1602200464.0,1602205549.0
18741577,251,2261,8389,1602206760.0,1602210960.0,1602206737.0,1602211256.0
18742240,251,2261,8389,1602212040.0,1602216240.0,1602211989.0,1602216741.0
18742893,251,2261,8389,1602217080.0,1602221280.0,1602217032.0,1602221306.0
18743389,251,2261,8389,1602222300.0,1602226500.0,1602222242.0,1602226794.0
18744023,251,2261,6768,1602227700.0,1602231900.0,1602227722.0,1602232665.0
18744555,251,2261,6768,1602233280.0,1602237480.0,1602233276.0,1602238170.0
18745436,251,2261,6768,1602238920.0,1602243120.0,1602238957.0,1602243830.0
18746113,251,2261,6768,1602244500.0,1602248700.0,1602244540.0,1602249291.0
18746211,251,2261,6768,1602249840.0,1602254040.0,1602249843.0,1602254223.0
18746222,251,2261,6768,1602255600.0,1602259800.0,1602255616.0,1602259800.0
18740570,251,2262,7899,1602198360.0,1602202560.0,1602198342.0,1602202726.0
18741247,251,2262,7899,1602204000.0,1602208200.0,1602203962.0,1602208008.0
18744245,251,2262,7899,1602230880.0,1602235080.0,1602230849.0,1602235357.0
18745131,251,2262,7899,1602236520.0,1602240720.0,1602236488.0,1602242061.0
18745906,251,2262,7899,1602242400.0,1602246600.0,1602242471.0,1602246435.0
18740571,251,2264,8351,1602197640.0,1602201840.0,1602197627.0,1602201501.0
18741120,251,2264,8351,1602202920.0,1602207120.0,1602202892.0,1602207207.0
18741785,251,2264,8351,1602209040.0,1602213240.0,1602209044.0,1602213313.0
18742521,251,2264,8351,1602214260.0,1602218460.0,1602214261.0,1602218847.0
18743086,251,2264,8351,1602219300.0,1602223500.0,1602219267.0,1602223433.0
18743675,251,2264,8354,1602224460.0,1602228660.0,1602224475.0,1602229223.0
18744240,251,2264,8354,1602230100.0,1602234300.0,1602230093.0,1602234864.0
18745024,251,2264,8354,1602235680.0,1602239880.0,1602235657.0,1602240628.0
18745698,251,2264,8354,1602241320.0,1602245520.0,1602241773.0,1602246001.0
18746201,251,2264,8354,1602246660.0,1602250860.0,1602246656.0,1602250762.0
18746215,251,2264,8354,1602252000.0,1602256200.0,1602251997.0,1602255639.0
18740565,251,2265,6130,1602198000.0,1602202200.0,1602198078.0,1602202446.0
18741163,251,2265,6130,1602203400.0,1602207600.0,1602203515.0,1602207994.0
18741894,251,2265,6130,1602209580.0,1602213780.0,1602209589.0,1602214009.0
18742623,251,2265,6130,1602214800.0,1602219000.0,1602214874.0,1602219374.0
18743136,251,2265,6130,1602219900.0,1602224100.0,1602219994.0,1602224628.0
18743825,251,2265,7950,1602225000.0,1602229200.0,1602225043.0,1602229513.0
18744242,251,2265,7950,1602230520.0,1602234720.0,1602230487.0,1602234971.0
18745052,251,2265,7950,1602236100.0,1602240300.0,1602236113.0,1602240633.0
18745699,251,2265,7950,1602241680.0,1602245880.0,1602241658.0,1602246020.0
18746203,251,2265,7950,1602247200.0,1602251400.0,1602247165.0,1602251464.0
18746216,251,2265,7950,1602252720.0,1602256920.0,1602252737.0,1602256592.0
18740558,251,2266,8548,1602194400.0,1602198600.0,1602194380.0,1602198114.0
18740730,251,2266,8548,1602199800.0,1602204000.0,1602199745.0,1602204672.0
18741465,251,2266,8548,1602205980.0,1602210180.0,1602205933.0,1602210340.0
18742150,251,2266,8548,1602211440.0,1602215640.0,1602211411.0,1602216003.0
18742803,251,2266,8548,1602216480.0,1602220680.0,1602216656.0,1602221298.0
18743386,251,2266,5007,1602221700.0,1602225900.0,1602221678.0,1602225806.0
18744021,251,2266,5007,1602227160.0,1602231360.0,1602227166.0,1602231595.0
18744548,251,2266,5007,1602232500.0,1602236700.0,1602232438.0,1602236744.0
18745269,251,2266,5007,1602238080.0,1602242280.0,1602238027.0,1602243232.0
18746058,251,2266,5007,1602243960.0,1602248160.0,1602244220.0,1602248372.0
18740568,251,2267,7914,1602195840.0,1602200040.0,1602195787.0,1602199331.0
18740948,251,2267,7914,1602201300.0,1602205500.0,1602201251.0,1602205921.0
18741622,251,2267,7914,1602207600.0,1602211800.0,1602207577.0,1602211902.0
18744561,251,2267,7914,1602234120.0,1602238320.0,1602234055.0,1602238648.0
18745492,251,2267,7914,1602239280.0,1602243480.0,1602239297.0,1602243933.0
18746140,251,2267,7914,1602245580.0,1602249780.0,1602244980.0,1602250379.0
18740559,251,2268,5429,1602198720.0,1602202920.0,1602198748.0,1602203279.0
18741309,251,2268,5429,1602204600.0,1602208800.0,1602204537.0,1602208718.0
18741965,251,2268,5429,1602210180.0,1602214380.0,1602210124.0,1602214539.0
18742668,251,2268,5429,1602215340.0,1602219540.0,1602215267.0,1602219701.0
18743152,251,2268,5429,1602220500.0,1602224700.0,1602220422.0,1602224640.0
18743829,251,2268,1421,1602225540.0,1602229740.0,1602225537.0,1602230008.0
18744441,251,2268,1421,1602231300.0,1602235500.0,1602231353.0,1602235771.0
18745173,251,2268,1421,1602236880.0,1602241080.0,1602236849.0,1602242406.0
18745958,251,2268,1421,1602242760.0,1602246960.0,1602242765.0,1602246661.0
18746205,251,2268,1421,1602247800.0,1602252000.0,1602247915.0,1602252148.0
18746218,251,2268,1421,1602253440.0,1602257640.0,1602253408.0,1602256933.0
18740561,251,2269,8490,1602199080.0,1602203280.0,1602199056.0,1602204504.0
18741444,251,2269,8490,1602205200.0,1602209400.0,1602205128.0,1602209858.0
18742101,251,2269,8490,1602210720.0,1602214920.0,1602210647.0,1602215636.0
18742767,251,2269,8490,1602215940.0,1602220140.0,1602215954.0,1602220425.0
18743296,251,2269,8490,1602221100.0,1602225300.0,1602221038.0,1602225715.0
18744020,251,2269,8158,1602226620.0,1602230820.0,1602226579.0,1602230820.0
18744545,251,2269,8158,1602231720.0,1602235920.0,1602231658.0,1602235779.0
18745175,251,2269,8158,1602237300.0,1602241500.0,1602237282.0,1602242723.0
18745987,251,2269,8158,1602243180.0,1602247380.0,1602243260.0,1602247745.0
18746207,251,2269,8158,1602248400.0,1602252600.0,1602248358.0,1602252156.0
18746219,251,2269,8158,1602254160.0,1602258360.0,1602254144.0,1602257561.0
18740564,251,2270,8273,1602194880.0,1602199080.0,1602194866.0,1602198390.0
18740732,251,2270,8273,1602200160.0,1602204360.0,1602200186.0,1602205379.0
18741557,251,2270,8273,1602206400.0,1602210600.0,1602206374.0,1602210858.0
18744550,251,2270,8273,1602232920.0,1602237120.0,1602232892.0,1602237647.0
18745384,251,2270,8273,1602238500.0,1602242700.0,1602238474.0,1602243592.0
18740562,251,2271,8384,1602196320.0,1602200520.0,1602196307.0,1602200222.0
18740996,251,2271,8384,1602201720.0,1602205920.0,1602201729.0,1602206466.0
18741691,251,2271,8384,1602207960.0,1602212160.0,1602207951.0,1602212821.0
18742431,251,2271,8384,1602213180.0,1602217380.0,1602213211.0,1602217383.0
18742955,251,2271,8384,1602218160.0,1602222360.0,1602218222.0,1602222818.0
18743553,251,2271,7178,1602223380.0,1602227580.0,1602223342.0,1602227897.0
18744025,251,2271,7178,1602228780.0,1602232980.0,1602228728.0,1602233405.0
18744812,251,2271,7178,1602234480.0,1602238680.0,1602234537.0,1602239438.0
18745571,251,2271,7178,1602240120.0,1602244320.0,1602240103.0,1602244342.0
18746142,251,2271,7178,1602245580.0,1602249780.0,1602245553.0,1602250111.0
18746212,251,2271,7178,1602250560.0,1602254760.0,1602250512.0,1602254238.0
18740563,251,2272,8825,1602199440.0,1602203640.0,1602199459.0,1602204526.0
18741448,251,2272,8825,1602205560.0,1602209760.0,1602205586.0,1602209972.0
18744006,251,2272,7171,1602226080.0,1602230280.0,1602226171.0,1602230763.0
18744547,251,2272,7171,1602232080.0,1602236280.0,1602232036.0,1602236699.0
18745268,251,2272,7171,1602237720.0,1602241920.0,1602237660.0,1602242984.0
18746018,251,2272,7171,1602243600.0,1602247800.0,1602243710.0,1602248026.0
18746210,251,2272,7171,1602249120.0,1602253320.0,1602249089.0,1602253119.0
18746221,251,2272,7171,1602254880.0,1602259080.0,1602254833.0,1602258355.0
18742115,251,2272,8825,1602211260.0,1602215460.0,1602210660.0,1602216059.0
18740569,251,2273,8001,1602197280.0,1602201480.0,1602197267.0,1602201221.0
18741085,251,2273,8001,1602202500.0,1602206700.0,1602202478.0,1602206796.0
18744028,251,2273,8001,1602229680.0,1602233880.0,1602229691.0,1602234313.0
18744939,251,2273,8001,1602235320.0,1602239520.0,1602235316.0,1602239721.0
18745605,251,2273,8001,1602240900.0,1602245100.0,1602240875.0,1602244772.0
18741720,251,2273,8001,1602209040.0,1602213240.0,1602208440.0,1602213839.0
18740284,621,2276,5599,1602198060.0,1602203460.0,1602198007.0,1602204229.0
18741419,621,2276,5599,1602204540.0,1602209940.0,1602204526.0,1602209812.0
18742098,621,2276,5599,1602211740.0,1602217140.0,1602211683.0,1602216994.0
18742920,621,2276,5599,1602218160.0,1602223560.0,1602218131.0,1602223166.0
18743601,621,2276,5609,1602224460.0,1602229860.0,1602224439.0,1602229826.0
18744215,621,2276,5609,1602230760.0,1602236160.0,1602230720.0,1602236371.0
18745243,621,2276,5609,1602237240.0,1602242640.0,1602237231.0,1602243883.0
18745968,621,2276,5609,1602245220.0,1602250621.0,1602245100.0,1602249614.0
18740282,621,2277,6963,1602196020.0,1602201420.0,1602195976.0,1602201301.0
18741103,621,2277,6963,1602202140.0,1602207540.0,1602202201.0,1602207771.0
18742131,621,2277,6963,1602210840.0,1602216241.0,1602210840.0,1602216978.0
18742918,621,2277,6963,1602217260.0,1602222660.0,1602217197.0,1602222845.0
18743561,621,2277,7507,1602223560.0,1602228960.0,1602223568.0,1602229278.0
18744212,621,2277,7507,1602229320.0,1602234720.0,1602229387.0,1602235213.0
18745105,621,2277,7507,1602235800.0,1602241200.0,1602235848.0,1602242918.0
18745965,621,2277,7507,1602243360.0,1602248760.0,1602243455.0,1602248204.0
18740286,621,2278,2450,1602199260.0,1602204660.0,1602199242.0,1602205554.0
18741578,621,2278,2450,1602206340.0,1602211740.0,1602206320.0,1602212000.0
18742316,621,2278,2450,1602212640.0,1602218040.0,1602212657.0,1602218006.0
18743005,621,2278,2450,1602219060.0,1602224460.0,1602219025.0,1602224015.0
18743772,621,2278,2326,1602225360.0,1602230760.0,1602225403.0,1602230724.0
18744566,621,2278,2326,1602232200.0,1602237600.0,1602232146.0,1602238064.0
18745419,621,2278,2326,1602238860.0,1602244260.0,1602238812.0,1602244968.0
18745972,621,2278,2326,1602246600.0,1602252000.0,1602246578.0,1602251221.0
18740287,621,2279,6187,1602199980.0,1602205380.0,1602199883.0,1602206407.0
18741685,621,2279,6187,1602207240.0,1602212640.0,1602207219.0,1602212884.0
18742441,621,2279,6187,1602213540.0,1602218940.0,1602213478.0,1602219055.0
18743109,621,2279,6187,1602219960.0,1602225360.0,1602219857.0,1602224974.0
18743918,621,2279,6004,1602226260.0,1602231660.0,1602226270.0,1602232265.0
18744709,621,2279,6004,1602232920.0,1602238320.0,1602232915.0,1602239486.0
18745577,621,2279,6004,1602239820.0,1602245220.0,1602239952.0,1602246164.0
18745985,621,2279,6004,1602246600.0,1602252000.0,1602247500.0,1602252900.0
18740288,621,2281,7047,1602200700.0,1602206100.0,1602200618.0,1602206636.0
18741712,621,2281,7047,1602208140.0,1602213540.0,1602208044.0,1602213280.0
18742515,621,2281,7047,1602214440.0,1602219840.0,1602214362.0,1602219885.0
18743193,621,2281,7047,1602220860.0,1602226260.0,1602220764.0,1602226432.0
18744113,621,2281,7041,1602227160.0,1602232560.0,1602227204.0,1602233152.0
18744789,621,2281,7041,1602233640.0,1602239040.0,1602233631.0,1602241350.0
18745795,621,2281,7041,1602241680.0,1602247080.0,1602241644.0,1602247085.0
18740281,621,2284,6448,1602195300.0,1602200700.0,1602195169.0,1602199941.0
18740973,621,2284,6448,1602201420.0,1602206820.0,1602201449.0,1602207063.0
18741763,621,2284,6448,1602209040.0,1602214440.0,1602209002.0,1602214305.0
18742645,621,2284,6448,1602215340.0,1602220740.0,1602215306.0,1602220468.0
18743300,621,2284,7179,1602221760.0,1602227160.0,1602221692.0,1602226970.0
18744177,621,2284,7179,1602227880.0,1602233280.0,1602227810.0,1602233357.0
18744806,621,2284,7179,1602234360.0,1602239760.0,1602234284.0,1602241361.0
18745798,621,2284,7179,1602242580.0,1602247980.0,1602242508.0,1602247104.0
18740289,621,2285,2652,1602196740.0,1602202140.0,1602196653.0,1602201646.0
18741129,621,2285,2652,1602202860.0,1602208260.0,1602202771.0,1602208080.0
18744207,621,2285,2652,1602228600.0,1602234000.0,1602228567.0,1602234405.0
18744952,621,2285,2652,1602235080.0,1602240480.0,1602235010.0,1602242791.0
18740285,621,2286,6478,1602198660.0,1602204060.0,1602198551.0,1602205096.0
18741529,621,2286,6478,1602205440.0,1602210840.0,1602205489.0,1602211134.0
18744216,621,2286,6478,1602231480.0,1602236880.0,1602231330.0,1602237848.0
18745400,621,2286,6478,1602238140.0,1602243540.0,1602238063.0,1602245319.0
18740283,621,2287,6518,1602197460.0,1602202860.0,1602197351.0,1602203478.0
18741322,621,2287,6518,1602203760.0,1602209160.0,1602203706.0,1602209278.0
18742035,621,2287,6518,1602209940.0,1602215340.0,1602209910.0,1602215547.0
18742758,621,2287,6518,1602216240.0,1602221640.0,1602216233.0,1602221493.0
18743425,621,2287,5298,1602222660.0,1602228061.0,1602222660.0,1602227492.0
18744201,621,2287,5298,1602230040.0,1602235441.0,1602230040.0,1602235383.0
18745140,621,2287,5298,1602236520.0,1602241920.0,1602236758.0,1602243345.0
18745966,621,2287,5298,1602244140.0,1602249540.0,1602244091.0,1602248794.0
18740560,251,2288,6388,1602195360.0,1602199560.0,1602195307.0,1602198968.0
18740923,251,2288,6388,1602200880.0,1602205080.0,1602200862.0,1602205751.0
18741599,251,2288,6388,1602207180.0,1602211380.0,1602207175.0,1602211728.0
18742269,251,2288,6388,1602212640.0,1602216840.0,1602212551.0,1602217115.0
18742929,251,2288,6388,1602217620.0,1602221820.0,1602217635.0,1602222078.0
18743475,251,2288,6389,1602222840.0,1602227040.0,1602222776.0,1602227121.0
18744024,251,2288,6389,1602228240.0,1602232440.0,1602228126.0,1602232677.0
18744559,251,2288,6389,1602233700.0,1602237900.0,1602233704.0,1602238363.0
18745480,251,2288,6389,1602239700.0,1602243900.0,1602239728.0,1602244208.0
18746133,251,2288,6389,1602245040.0,1602249240.0,1602244857.0,1602249304.0
18740294,581,2289,7165,1602195900.0,1602201600.0,1602195838.0,1602202617.0
18741224,581,2289,7165,1602203400.0,1602209100.0,1602203399.0,1602209886.0
18744798,581,2289,7165,1602234960.0,1602240660.0,1602234970.0,1602242839.0
18740296,581,2290,8136,1602197400.0,1602203101.0,1602197400.0,1602205078.0
18741488,581,2290,8136,1602205200.0,1602210900.0,1602205277.0,1602211399.0
18742257,581,2290,8136,1602212700.0,1602218400.0,1602212738.0,1602219591.0
18743154,581,2290,7900,1602220200.0,1602225900.0,1602220376.0,1602226675.0
18744133,581,2290,7900,1602227400.0,1602233100.0,1602227425.0,1602234158.0
18744799,581,2290,7900,1602236400.0,1602242100.0,1602236502.0,1602244144.0
18745407,581,2290,7900,1602244500.0,1602250200.0,1602244547.0,1602248116.0
18740299,581,2291,7502,1602201000.0,1602206700.0,1602201023.0,1602207708.0
18741853,581,2291,7502,1602209700.0,1602215400.0,1602209987.0,1602216296.0
18742832,581,2291,7502,1602217200.0,1602222900.0,1602217445.0,1602223475.0
18743575,581,2291,7999,1602224400.0,1602230100.0,1602224389.0,1602230760.0
18744569,581,2291,7999,1602231900.0,1602237600.0,1602231886.0,1602238214.0
18745404,581,2291,7999,1602240900.0,1602246600.0,1602240885.0,1602246915.0
18745411,581,2291,7999,1602248400.0,1602254100.0,1602248376.0,1602251801.0
18740298,581,2292,6261,1602199800.0,1602205500.0,1602199902.0,1602207363.0
18741805,581,2292,6261,1602208200.0,1602213900.0,1602208463.0,1602215109.0
18742714,581,2292,6261,1602215700.0,1602221400.0,1602215794.0,1602222344.0
18743497,581,2292,8269,1602223200.0,1602228900.0,1602223223.0,1602229922.0
18744429,581,2292,8269,1602230400.0,1602236101.0,1602230280.0,1602237560.0
18745377,581,2292,8269,1602239400.0,1602245100.0,1602239365.0,1602245804.0
18745409,581,2292,8269,1602246900.0,1602252600.0,1602246871.0,1602250401.0
18740297,581,2293,7758,1602198600.0,1602204300.0,1602198650.0,1602206352.0
18741677,581,2293,7758,1602206700.0,1602212400.0,1602206869.0,1602213863.0
18742608,581,2293,7758,1602214200.0,1602219900.0,1602214254.0,1602221325.0
18743410,581,2293,7500,1602221700.0,1602227400.0,1602221825.0,1602227956.0
18744265,581,2293,7500,1602228900.0,1602234600.0,1602228973.0,1602235225.0
18745107,581,2293,7500,1602237900.0,1602243600.0,1602237945.0,1602244369.0
18745408,581,2293,7500,1602245400.0,1602251100.0,1602245445.0,1602248345.0
18740295,581,2295,5691,1602194400.0,1602200100.0,1602194420.0,1602200762.0
18741042,581,2295,5691,1602202200.0,1602207900.0,1602202216.0,1602209253.0
18742028,581,2295,5691,1602211200.0,1602216900.0,1602211183.0,1602217981.0
