line_no,station_no,actual_dis,Ave_travelTime,Ave_bus_stopTime,morningAve_travelTime,morningAve_bus_stopTime,noonAve_travelTime,noonAve_bus_stopTime,evenAve_travelTime,evenAve_bus_stopTime,otherAve_travelTime,otherAve_bus_stopTime
11,36,464,83.3696808688184,24.4377659432431,72.8325000405312,20.1508332689603,81.5940000216166,24.8459999879201,NaN,NaN,86.1345762842793,25.2077966019259
11,37,466,122.913191496058,26.5963829755783,97.6725000540415,23.9858332872391,127.817999982834,25.3420000076294,NaN,NaN,126.662033901376,27.4057627168752
11,38,445,104.808829781857,18.7198936102238,106.3800000151,19.4866666595141,90.8935714449201,16.249285697937,NaN,NaN,107.99084744211,19.3159322011269
11,39,478,53.6702127761029,10,59,10,41.300000007336,10,NaN,NaN,55.8525423841961,10
21,1,0,0,15.6814159292035,0,10,0,10,NaN,NaN,0,18.7702702702703
21,2,610,205.215044251585,48.2601769835548,220.270000004768,45.9700000047684,182.784615406623,38.0692307398869,NaN,NaN,211.413513515447,52.0189189137639
21,3,972,197.28451328362,50.767699100275,197.063999986649,50.505999994278,196.386428577559,48.5564285516739,NaN,NaN,199.774054066555,52.5516216046101
21,4,655,214.388672596585,53.8405309483013,232.101818236438,54.8345454172655,221.538000027339,50.3619999726613,NaN,NaN,214.381095915625,53.5449314868613
21,5,983,191.407610631622,43.6799999950206,238.020000040531,53.1883332928022,185.596874982119,41.1093750149012,NaN,NaN,190.360142867906,42.4255714280265
21,6,494,180.703539823009,45.2778760985991,228.007500012716,67.2424999475479,187.880625009537,50.9318750053644,NaN,NaN,175.370416664415,41.2531944380866
21,7,856,171.518230092209,34.9242477944467,193.754166682561,50.6708333492279,149.101874992251,30.3856250047684,NaN,NaN,172.312739731514,35.33520548311
21,8,592,141.844601778857,41.2553982059513,170.325000027815,46.9749999642372,137.008666690191,36.6579999605815,NaN,NaN,139.033243250202,40.9708107870978
21,9,869,208.358407115514,44.75309731897,219.523846222804,48.3915383999164,196.000714319093,39.9349999768393,NaN,NaN,210.474931537289,45.9552054601173
21,10,595,173.062212401787,28.3661061789082,196.407692340704,30.4153845860408,167.91428572791,25.5785714217595,NaN,NaN,171.779864878268,28.7174324151632
21,11,291,66.6207964483616,33.7207964901376,84.2549999952316,34.345000008742,56.449285694531,31.2792857544763,NaN,NaN,66.6025333182017,34.4614666970571
21,12,1469,210.595398223506,44.1435397895037,210.449999968211,42.366666674614,213.705000008856,42.5735713584082,NaN,NaN,212.065810809264,45.1017567273733
21,13,1082,168.469646046647,32.2577876031926,164.540769283588,28.1361538080069,153.588461545797,28.8346154139592,NaN,NaN,173.515068521238,34.5821917710239
21,14,400,98.9697345252586,28.7877875977913,80.3007692373716,26.9376923120939,96.0428571530751,26.8285714217595,NaN,NaN,106.99375000596,30.7173610958788
21,15,460,140.985398233464,27.1261061925804,142.67076921463,25.4523077194507,130.872857144901,24.3128571510315,NaN,NaN,145.858750012186,28.8648611009121
21,16,612,92.8346017799546,26.5131858450122,76.8149999976158,22.2433333198229,79.1485714401518,26.1799999645778,NaN,NaN,101.392297309798,27.9225675737536
21,17,597,131.349026553399,26.1341592569267,111.037500023842,21.1874999602636,133.587692315762,27.3661538270804,NaN,NaN,134.9197297354,27.4572972639187
21,18,506,95.2035398419979,10,67.676923091595,10,102.7076923297,10,NaN,NaN,102.993150701262,10
31,1,0,0,10,NaN,NaN,0,10,NaN,NaN,0,10
31,2,680,216.178571428571,47.7857142857143,NaN,NaN,247.5,21.5,NaN,NaN,210.958333333333,52.1666666666667
31,3,896,145.896428568023,36.8464285646166,NaN,NaN,164.700000047684,38.5999999046326,NaN,NaN,142.762499988079,36.554166674614
31,4,1311,171.848571436746,35.5299999884197,132.299999952316,33.7000000476837,164.430000066757,35.2699999809265,NaN,NaN,176.792727275328,35.7436363480308
31,5,1295,165.137142845563,34.5771428687232,171,23,137.699999928474,37.8000000715256,NaN,NaN,169.592727270993,35.0436363653703
31,6,1346,181.630000012262,46.6485714231219,182,37,182.25,34.75,NaN,NaN,181.483636379242,49.6890909021551
31,7,902,131.586428557123,34.4421428782599,164.700000047684,37.2999999523163,125.999999920527,34.0000000794729,NaN,NaN,129.950999999046,34.2890000104904
